# 100 99
6.3710000000e+06 0.0000000000e+00 4.0000000000e+03 -9.8100000000e+00
6.3608989899e+06 3.9636363636e+08 4.0000000000e+03 -9.8100000000e+00
6.3507979798e+06 7.9272727273e+08 4.0000000000e+03 -9.8100000000e+00
6.3406969697e+06 1.1890909091e+09 4.0000000000e+03 -9.8100000000e+00
6.3305959596e+06 1.5854545455e+09 4.0000000000e+03 -9.8100000000e+00
6.3204949495e+06 1.9818181818e+09 4.0000000000e+03 -9.8100000000e+00
6.3103939394e+06 2.3781818182e+09 4.0000000000e+03 -9.8100000000e+00
6.3002929293e+06 2.7745454545e+09 4.0000000000e+03 -9.8100000000e+00
6.2901919192e+06 3.1709090909e+09 4.0000000000e+03 -9.8100000000e+00
6.2800909091e+06 3.5672727273e+09 4.0000000000e+03 -9.8100000000e+00
6.2699898990e+06 3.9636363636e+09 4.0000000000e+03 -9.8100000000e+00
6.2598888889e+06 4.3600000000e+09 4.0000000000e+03 -9.8100000000e+00
6.2497878788e+06 4.7563636364e+09 4.0000000000e+03 -9.8100000000e+00
6.2396868687e+06 5.1527272727e+09 4.0000000000e+03 -9.8100000000e+00
6.2295858586e+06 5.5490909091e+09 4.0000000000e+03 -9.8100000000e+00
6.2194848485e+06 5.9454545455e+09 4.0000000000e+03 -9.8100000000e+00
6.2093838384e+06 6.3418181818e+09 4.0000000000e+03 -9.8100000000e+00
6.1992828283e+06 6.7381818182e+09 4.0000000000e+03 -9.8100000000e+00
6.1891818182e+06 7.1345454545e+09 4.0000000000e+03 -9.8100000000e+00
6.1790808081e+06 7.5309090909e+09 4.0000000000e+03 -9.8100000000e+00
6.1689797980e+06 7.9272727273e+09 4.0000000000e+03 -9.8100000000e+00
6.1588787879e+06 8.3236363636e+09 4.0000000000e+03 -9.8100000000e+00
6.1487777778e+06 8.7200000000e+09 4.0000000000e+03 -9.8100000000e+00
6.1386767677e+06 9.1163636364e+09 4.0000000000e+03 -9.8100000000e+00
6.1285757576e+06 9.5127272727e+09 4.0000000000e+03 -9.8100000000e+00
6.1184747475e+06 9.9090909091e+09 4.0000000000e+03 -9.8100000000e+00
6.1083737374e+06 1.0305454545e+10 4.0000000000e+03 -9.8100000000e+00
6.0982727273e+06 1.0701818182e+10 4.0000000000e+03 -9.8100000000e+00
6.0881717172e+06 1.1098181818e+10 4.0000000000e+03 -9.8100000000e+00
6.0780707071e+06 1.1494545455e+10 4.0000000000e+03 -9.8100000000e+00
6.0679696970e+06 1.1890909091e+10 4.0000000000e+03 -9.8100000000e+00
6.0578686869e+06 1.2287272727e+10 4.0000000000e+03 -9.8100000000e+00
6.0477676768e+06 1.2683636364e+10 4.0000000000e+03 -9.8100000000e+00
6.0376666667e+06 1.3080000000e+10 4.0000000000e+03 -9.8100000000e+00
6.0275656566e+06 1.3476363636e+10 4.0000000000e+03 -9.8100000000e+00
6.0174646465e+06 1.3872727273e+10 4.0000000000e+03 -9.8100000000e+00
6.0073636364e+06 1.4269090909e+10 4.0000000000e+03 -9.8100000000e+00
5.9972626263e+06 1.4665454545e+10 4.0000000000e+03 -9.8100000000e+00
5.9871616162e+06 1.5061818182e+10 4.0000000000e+03 -9.8100000000e+00
5.9770606061e+06 1.5458181818e+10 4.0000000000e+03 -9.8100000000e+00
5.9669595960e+06 1.5854545455e+10 4.0000000000e+03 -9.8100000000e+00
5.9568585859e+06 1.6250909091e+10 4.0000000000e+03 -9.8100000000e+00
5.9467575758e+06 1.6647272727e+10 4.0000000000e+03 -9.8100000000e+00
5.9366565657e+06 1.7043636364e+10 4.0000000000e+03 -9.8100000000e+00
5.9265555556e+06 1.7440000000e+10 4.0000000000e+03 -9.8100000000e+00
5.9164545455e+06 1.7836363636e+10 4.0000000000e+03 -9.8100000000e+00
5.9063535354e+06 1.8232727273e+10 4.0000000000e+03 -9.8100000000e+00
5.8962525253e+06 1.8629090909e+10 4.0000000000e+03 -9.8100000000e+00
5.8861515152e+06 1.9025454545e+10 4.0000000000e+03 -9.8100000000e+00
5.8760505051e+06 1.9421818182e+10 4.0000000000e+03 -9.8100000000e+00
5.8659494949e+06 1.9818181818e+10 4.0000000000e+03 -9.8100000000e+00
5.8558484848e+06 2.0214545455e+10 4.0000000000e+03 -9.8100000000e+00
5.8457474747e+06 2.0610909091e+10 4.0000000000e+03 -9.8100000000e+00
5.8356464646e+06 2.1007272727e+10 4.0000000000e+03 -9.8100000000e+00
5.8255454545e+06 2.1403636364e+10 4.0000000000e+03 -9.8100000000e+00
5.8154444444e+06 2.1800000000e+10 4.0000000000e+03 -9.8100000000e+00
5.8053434343e+06 2.2196363636e+10 4.0000000000e+03 -9.8100000000e+00
5.7952424242e+06 2.2592727273e+10 4.0000000000e+03 -9.8100000000e+00
5.7851414141e+06 2.2989090909e+10 4.0000000000e+03 -9.8100000000e+00
5.7750404040e+06 2.3385454545e+10 4.0000000000e+03 -9.8100000000e+00
5.7649393939e+06 2.3781818182e+10 4.0000000000e+03 -9.8100000000e+00
5.7548383838e+06 2.4178181818e+10 4.0000000000e+03 -9.8100000000e+00
5.7447373737e+06 2.4574545455e+10 4.0000000000e+03 -9.8100000000e+00
5.7346363636e+06 2.4970909091e+10 4.0000000000e+03 -9.8100000000e+00
5.7245353535e+06 2.5367272727e+10 4.0000000000e+03 -9.8100000000e+00
5.7144343434e+06 2.5763636364e+10 4.0000000000e+03 -9.8100000000e+00
5.7043333333e+06 2.6160000000e+10 4.0000000000e+03 -9.8100000000e+00
5.6942323232e+06 2.6556363636e+10 4.0000000000e+03 -9.8100000000e+00
5.6841313131e+06 2.6952727273e+10 4.0000000000e+03 -9.8100000000e+00
5.6740303030e+06 2.7349090909e+10 4.0000000000e+03 -9.8100000000e+00
5.6639292929e+06 2.7745454545e+10 4.0000000000e+03 -9.8100000000e+00
5.6538282828e+06 2.8141818182e+10 4.0000000000e+03 -9.8100000000e+00
5.6437272727e+06 2.8538181818e+10 4.0000000000e+03 -9.8100000000e+00
5.6336262626e+06 2.8934545455e+10 4.0000000000e+03 -9.8100000000e+00
5.6235252525e+06 2.9330909091e+10 4.0000000000e+03 -9.8100000000e+00
5.6134242424e+06 2.9727272727e+10 4.0000000000e+03 -9.8100000000e+00
5.6033232323e+06 3.0123636364e+10 4.0000000000e+03 -9.8100000000e+00
5.5932222222e+06 3.0520000000e+10 4.0000000000e+03 -9.8100000000e+00
5.5831212121e+06 3.0916363636e+10 4.0000000000e+03 -9.8100000000e+00
5.5730202020e+06 3.1312727273e+10 4.0000000000e+03 -9.8100000000e+00
5.5629191919e+06 3.1709090909e+10 4.0000000000e+03 -9.8100000000e+00
5.5528181818e+06 3.2105454545e+10 4.0000000000e+03 -9.8100000000e+00
5.5427171717e+06 3.2501818182e+10 4.0000000000e+03 -9.8100000000e+00
5.5326161616e+06 3.2898181818e+10 4.0000000000e+03 -9.8100000000e+00
5.5225151515e+06 3.3294545455e+10 4.0000000000e+03 -9.8100000000e+00
5.5124141414e+06 3.3690909091e+10 4.0000000000e+03 -9.8100000000e+00
5.5023131313e+06 3.4087272727e+10 4.0000000000e+03 -9.8100000000e+00
5.4922121212e+06 3.4483636364e+10 4.0000000000e+03 -9.8100000000e+00
5.4821111111e+06 3.4880000000e+10 4.0000000000e+03 -9.8100000000e+00
5.4720101010e+06 3.5276363636e+10 4.0000000000e+03 -9.8100000000e+00
5.4619090909e+06 3.5672727273e+10 4.0000000000e+03 -9.8100000000e+00
5.4518080808e+06 3.6069090909e+10 4.0000000000e+03 -9.8100000000e+00
5.4417070707e+06 3.6465454545e+10 4.0000000000e+03 -9.8100000000e+00
5.4316060606e+06 3.6861818182e+10 4.0000000000e+03 -9.8100000000e+00
5.4215050505e+06 3.7258181818e+10 4.0000000000e+03 -9.8100000000e+00
5.4114040404e+06 3.7654545455e+10 4.0000000000e+03 -9.8100000000e+00
5.4013030303e+06 3.8050909091e+10 4.0000000000e+03 -9.8100000000e+00
5.3912020202e+06 3.8447272727e+10 4.0000000000e+03 -9.8100000000e+00
5.3811010101e+06 3.8843636364e+10 4.0000000000e+03 -9.8100000000e+00
5.3710000000e+06 3.9240000000e+10 4.0000000000e+03 -9.8100000000e+00
6.3659494949e+06 1.9818181818e+08 4.0000000000e+03 -9.8100000000e+00
6.3558484848e+06 5.9454545455e+08 4.0000000000e+03 -9.8100000000e+00
6.3457474747e+06 9.9090909091e+08 4.0000000000e+03 -9.8100000000e+00
6.3356464646e+06 1.3872727273e+09 4.0000000000e+03 -9.8100000000e+00
6.3255454545e+06 1.7836363636e+09 4.0000000000e+03 -9.8100000000e+00
6.3154444444e+06 2.1800000000e+09 4.0000000000e+03 -9.8100000000e+00
6.3053434343e+06 2.5763636364e+09 4.0000000000e+03 -9.8100000000e+00
6.2952424242e+06 2.9727272727e+09 4.0000000000e+03 -9.8100000000e+00
6.2851414141e+06 3.3690909091e+09 4.0000000000e+03 -9.8100000000e+00
6.2750404040e+06 3.7654545455e+09 4.0000000000e+03 -9.8100000000e+00
6.2649393939e+06 4.1618181818e+09 4.0000000000e+03 -9.8100000000e+00
6.2548383838e+06 4.5581818182e+09 4.0000000000e+03 -9.8100000000e+00
6.2447373737e+06 4.9545454545e+09 4.0000000000e+03 -9.8100000000e+00
6.2346363636e+06 5.3509090909e+09 4.0000000000e+03 -9.8100000000e+00
6.2245353535e+06 5.7472727273e+09 4.0000000000e+03 -9.8100000000e+00
6.2144343434e+06 6.1436363636e+09 4.0000000000e+03 -9.8100000000e+00
6.2043333333e+06 6.5400000000e+09 4.0000000000e+03 -9.8100000000e+00
6.1942323232e+06 6.9363636364e+09 4.0000000000e+03 -9.8100000000e+00
6.1841313131e+06 7.3327272727e+09 4.0000000000e+03 -9.8100000000e+00
6.1740303030e+06 7.7290909091e+09 4.0000000000e+03 -9.8100000000e+00
6.1639292929e+06 8.1254545455e+09 4.0000000000e+03 -9.8100000000e+00
6.1538282828e+06 8.5218181818e+09 4.0000000000e+03 -9.8100000000e+00
6.1437272727e+06 8.9181818182e+09 4.0000000000e+03 -9.8100000000e+00
6.1336262626e+06 9.3145454545e+09 4.0000000000e+03 -9.8100000000e+00
6.1235252525e+06 9.7109090909e+09 4.0000000000e+03 -9.8100000000e+00
6.1134242424e+06 1.0107272727e+10 4.0000000000e+03 -9.8100000000e+00
6.1033232323e+06 1.0503636364e+10 4.0000000000e+03 -9.8100000000e+00
6.0932222222e+06 1.0900000000e+10 4.0000000000e+03 -9.8100000000e+00
6.0831212121e+06 1.1296363636e+10 4.0000000000e+03 -9.8100000000e+00
6.0730202020e+06 1.1692727273e+10 4.0000000000e+03 -9.8100000000e+00
6.0629191919e+06 1.2089090909e+10 4.0000000000e+03 -9.8100000000e+00
6.0528181818e+06 1.2485454545e+10 4.0000000000e+03 -9.8100000000e+00
6.0427171717e+06 1.2881818182e+10 4.0000000000e+03 -9.8100000000e+00
6.0326161616e+06 1.3278181818e+10 4.0000000000e+03 -9.8100000000e+00
6.0225151515e+06 1.3674545455e+10 4.0000000000e+03 -9.8100000000e+00
6.0124141414e+06 1.4070909091e+10 4.0000000000e+03 -9.8100000000e+00
6.0023131313e+06 1.4467272727e+10 4.0000000000e+03 -9.8100000000e+00
5.9922121212e+06 1.4863636364e+10 4.0000000000e+03 -9.8100000000e+00
5.9821111111e+06 1.5260000000e+10 4.0000000000e+03 -9.8100000000e+00
5.9720101010e+06 1.5656363636e+10 4.0000000000e+03 -9.8100000000e+00
5.9619090909e+06 1.6052727273e+10 4.0000000000e+03 -9.8100000000e+00
5.9518080808e+06 1.6449090909e+10 4.0000000000e+03 -9.8100000000e+00
5.9417070707e+06 1.6845454545e+10 4.0000000000e+03 -9.8100000000e+00
5.9316060606e+06 1.7241818182e+10 4.0000000000e+03 -9.8100000000e+00
5.9215050505e+06 1.7638181818e+10 4.0000000000e+03 -9.8100000000e+00
5.9114040404e+06 1.8034545455e+10 4.0000000000e+03 -9.8100000000e+00
5.9013030303e+06 1.8430909091e+10 4.0000000000e+03 -9.8100000000e+00
5.8912020202e+06 1.8827272727e+10 4.0000000000e+03 -9.8100000000e+00
5.8811010101e+06 1.9223636364e+10 4.0000000000e+03 -9.8100000000e+00
5.8710000000e+06 1.9620000000e+10 4.0000000000e+03 -9.8100000000e+00
5.8608989899e+06 2.0016363636e+10 4.0000000000e+03 -9.8100000000e+00
5.8507979798e+06 2.0412727273e+10 4.0000000000e+03 -9.8100000000e+00
5.8406969697e+06 2.0809090909e+10 4.0000000000e+03 -9.8100000000e+00
5.8305959596e+06 2.1205454545e+10 4.0000000000e+03 -9.8100000000e+00
5.8204949495e+06 2.1601818182e+10 4.0000000000e+03 -9.8100000000e+00
5.8103939394e+06 2.1998181818e+10 4.0000000000e+03 -9.8100000000e+00
5.8002929293e+06 2.2394545455e+10 4.0000000000e+03 -9.8100000000e+00
5.7901919192e+06 2.2790909091e+10 4.0000000000e+03 -9.8100000000e+00
5.7800909091e+06 2.3187272727e+10 4.0000000000e+03 -9.8100000000e+00
5.7699898990e+06 2.3583636364e+10 4.0000000000e+03 -9.8100000000e+00
5.7598888889e+06 2.3980000000e+10 4.0000000000e+03 -9.8100000000e+00
5.7497878788e+06 2.4376363636e+10 4.0000000000e+03 -9.8100000000e+00
5.7396868687e+06 2.4772727273e+10 4.0000000000e+03 -9.8100000000e+00
5.7295858586e+06 2.5169090909e+10 4.0000000000e+03 -9.8100000000e+00
5.7194848485e+06 2.5565454545e+10 4.0000000000e+03 -9.8100000000e+00
5.7093838384e+06 2.5961818182e+10 4.0000000000e+03 -9.8100000000e+00
5.6992828283e+06 2.6358181818e+10 4.0000000000e+03 -9.8100000000e+00
5.6891818182e+06 2.6754545455e+10 4.0000000000e+03 -9.8100000000e+00
5.6790808081e+06 2.7150909091e+10 4.0000000000e+03 -9.8100000000e+00
5.6689797980e+06 2.7547272727e+10 4.0000000000e+03 -9.8100000000e+00
5.6588787879e+06 2.7943636364e+10 4.0000000000e+03 -9.8100000000e+00
5.6487777778e+06 2.8340000000e+10 4.0000000000e+03 -9.8100000000e+00
5.6386767677e+06 2.8736363636e+10 4.0000000000e+03 -9.8100000000e+00
5.6285757576e+06 2.9132727273e+10 4.0000000000e+03 -9.8100000000e+00
5.6184747475e+06 2.9529090909e+10 4.0000000000e+03 -9.8100000000e+00
5.6083737374e+06 2.9925454545e+10 4.0000000000e+03 -9.8100000000e+00
5.5982727273e+06 3.0321818182e+10 4.0000000000e+03 -9.8100000000e+00
5.5881717172e+06 3.0718181818e+10 4.0000000000e+03 -9.8100000000e+00
5.5780707071e+06 3.1114545455e+10 4.0000000000e+03 -9.8100000000e+00
5.5679696970e+06 3.1510909091e+10 4.0000000000e+03 -9.8100000000e+00
5.5578686869e+06 3.1907272727e+10 4.0000000000e+03 -9.8100000000e+00
5.5477676768e+06 3.2303636364e+10 4.0000000000e+03 -9.8100000000e+00
5.5376666667e+06 3.2700000000e+10 4.0000000000e+03 -9.8100000000e+00
5.5275656566e+06 3.3096363636e+10 4.0000000000e+03 -9.8100000000e+00
5.5174646465e+06 3.3492727273e+10 4.0000000000e+03 -9.8100000000e+00
5.5073636364e+06 3.3889090909e+10 4.0000000000e+03 -9.8100000000e+00
5.4972626263e+06 3.4285454545e+10 4.0000000000e+03 -9.8100000000e+00
5.4871616162e+06 3.4681818182e+10 4.0000000000e+03 -9.8100000000e+00
5.4770606061e+06 3.5078181818e+10 4.0000000000e+03 -9.8100000000e+00
5.4669595960e+06 3.5474545455e+10 4.0000000000e+03 -9.8100000000e+00
5.4568585859e+06 3.5870909091e+10 4.0000000000e+03 -9.8100000000e+00
5.4467575758e+06 3.6267272727e+10 4.0000000000e+03 -9.8100000000e+00
5.4366565657e+06 3.6663636364e+10 4.0000000000e+03 -9.8100000000e+00
5.4265555556e+06 3.7060000000e+10 4.0000000000e+03 -9.8100000000e+00
5.4164545455e+06 3.7456363636e+10 4.0000000000e+03 -9.8100000000e+00
5.4063535354e+06 3.7852727273e+10 4.0000000000e+03 -9.8100000000e+00
5.3962525253e+06 3.8249090909e+10 4.0000000000e+03 -9.8100000000e+00
5.3861515152e+06 3.8645454545e+10 4.0000000000e+03 -9.8100000000e+00
5.3760505051e+06 3.9041818182e+10 4.0000000000e+03 -9.8100000000e+00
